Year,State,Exam ,School_ID,Avg_marks,Min_marks,Max_marks,pass_percentage,Exam_comparison,Yearly_Improvement,Average_attendance,school_type
2023,Uttarakhand,Half Yearly,127,74.97,51,95,79.04,-1.4,4.3,81.9,Government
2023,Uttarakhand,Half Yearly,127,70.64,49,90,58.53,1.7,3.6,76.6,Government
2023,Uttarakhand,Half Yearly,127,71.12,35,80,78.11,-1.7,4.8,75.6,Aided
2023,Uttarakhand,Half Yearly,127,70.98,35,87,55.89,-2.2,2.1,86.4,Private
2023,Uttarakhand,Half Yearly,127,47.07,55,96,80.43,-3,4.9,81.3,Government
2023,Uttarakhand,Half Yearly,127,61.62,32,91,65.96,2.6,2.9,76.1,Aided
2023,Uttarakhand,Half Yearly,127,52.53,35,82,87.05,-4.6,2.2,77.6,Private
2023,Uttarakhand,Half Yearly,127,58.55,43,100,70.17,-2.9,3.6,76.2,Government
2023,Uttarakhand,Half Yearly,127,68.08,65,94,94.7,-1.2,4.1,75.7,Government
2023,Uttarakhand,Half Yearly,127,56.05,36,86,97.14,0.6,3,75.2,Government
2023,Uttarakhand,Half Yearly,127,85.53,42,82,76.05,-4.1,2.1,84.4,Private
2023,Uttarakhand,Half Yearly,127,80.12,37,80,55.75,1.3,4.7,96.4,Aided
2023,Uttarakhand,Half Yearly,127,68.26,38,100,73.56,1.7,2.5,84.8,Aided
2023,Uttarakhand,Half Yearly,127,40.89,44,80,91.46,4.5,2.2,94.1,Private
2023,Uttarakhand,Half Yearly,127,47.91,69,91,83.18,-3.1,3.3,83.7,Government
2023,Uttarakhand,Half Yearly,127,41.94,69,80,66.76,0.1,2.9,88.1,Aided
2023,Uttarakhand,Half Yearly,127,60.51,49,97,69.22,-3.7,4.5,90.5,Aided
2023,Uttarakhand,Half Yearly,127,60.35,68,88,83.41,2.9,3,80.3,Government
2023,Uttarakhand,Half Yearly,127,85.68,52,99,77.86,4.7,3.3,79,Aided
2023,Uttarakhand,Half Yearly,127,51.61,45,91,94.2,-1.4,3.6,96.9,Government
2023,Uttarakhand,Half Yearly,127,88.65,47,83,86.87,1.1,4.3,92.4,Private
2023,Uttarakhand,Half Yearly,127,50.67,66,84,68.07,1.7,4.6,80.2,Aided
2023,Uttarakhand,Half Yearly,127,58.25,62,88,70.54,-1.3,2.7,89.9,Government
2023,Uttarakhand,Half Yearly,127,67.38,54,86,68.35,-2.5,4.5,88.9,Government
2023,Uttarakhand,Half Yearly,127,40.52,49,97,82.19,3.7,4.6,98.1,Aided
2023,Uttarakhand,Half Yearly,127,69.38,61,87,83.56,-4.1,3.9,98.9,Private
2023,Uttarakhand,Half Yearly,127,91.22,65,96,66.46,-4.7,2.4,92.6,Private
2023,Uttarakhand,Half Yearly,127,90.49,55,99,90.78,3.9,2.5,81.7,Aided
2023,Uttarakhand,Half Yearly,127,94.74,42,96,51.82,4.3,4.8,76.4,Aided
2023,Uttarakhand,Half Yearly,127,72,63,93,61.48,0.4,3.2,97.7,Government
2023,Uttarakhand,Half Yearly,127,81.93,30,93,59.72,-2.4,4.6,93.2,Aided
2023,Uttarakhand,Half Yearly,127,63.84,64,83,56.08,4.3,4.7,96.6,Aided
2023,Uttarakhand,Half Yearly,127,53.69,64,96,73.74,4.6,4.9,87.2,Private
2023,Uttarakhand,Half Yearly,127,47.61,30,98,71.69,1.8,3.1,94.9,Government
2023,Uttarakhand,Half Yearly,127,47.88,69,100,57.44,2.7,2.3,94.6,Aided
2023,Uttarakhand,Half Yearly,127,64.64,38,98,95.55,-3,4.4,84.8,Government
2023,Uttarakhand,Half Yearly,127,67.97,56,87,80.44,4.4,3.9,98.3,Aided
2023,Uttarakhand,Half Yearly,127,94.35,52,99,61.66,0.4,3.8,96.4,Private
2023,Uttarakhand,Half Yearly,127,79.66,31,100,75.1,-4.8,2.2,79.4,Private
2023,Uttarakhand,Half Yearly,127,86.02,40,96,58.76,-1.8,2.2,89.3,Government
2023,Uttarakhand,Half Yearly,127,61.6,67,98,78.4,1.4,2.6,84.1,Aided
2023,Uttarakhand,Half Yearly,127,79.79,55,84,54.68,-1.8,4.6,87.2,Government
2023,Uttarakhand,Half Yearly,127,74.89,46,81,86.87,-3.6,4.1,92.8,Private
2023,Uttarakhand,Half Yearly,127,51.33,57,100,64.64,-2.4,4.7,87.4,Private
2023,Uttarakhand,Half Yearly,127,87.21,34,85,98.83,1.8,4.4,90.3,Government
2023,Uttarakhand,Half Yearly,127,69.52,44,96,69.61,-1.3,4.6,92.5,Government
2023,Uttarakhand,Half Yearly,127,53.36,43,96,66.15,-0.4,2.8,81.3,Government
2023,Uttarakhand,Half Yearly,127,52.99,35,92,84.09,-0.9,4.4,97.8,Government
2023,Uttarakhand,Half Yearly,127,58.32,67,88,76.69,-1.8,2.4,79.6,Government
2023,Uttarakhand,Half Yearly,127,84.88,57,89,63.74,3.5,4,96.6,Private
2023,Uttarakhand,Half Yearly,127,40.52,60,99,90.64,-1.2,4.2,94,Private
2023,Uttarakhand,Half Yearly,127,54.56,70,87,59.02,-3.8,2.6,76.9,Government
2023,Uttarakhand,Half Yearly,127,41.63,53,100,75.77,0.1,2.8,88.8,Government
2023,Uttarakhand,Half Yearly,127,47.69,30,89,50.93,0.9,4.8,78.1,Government
2023,Uttarakhand,Half Yearly,127,88.44,68,87,52.72,-4.8,4.2,88.1,Aided
2023,Uttarakhand,Half Yearly,127,43.1,37,96,90.3,4.6,3.4,80.1,Government
2023,Uttarakhand,Half Yearly,127,91.68,48,98,93.72,0.7,2.3,96,Private
2023,Uttarakhand,Annual,127,51.53,48,99,52.3,4.7,3.2,83.1,Aided
2023,Uttarakhand,Annual,127,41.46,45,93,62.13,4.7,3.3,78,Private
2023,Uttarakhand,Annual,127,52.71,58,97,81.16,-0.3,3.1,75.2,Aided
2023,Uttarakhand,Annual,127,93.59,46,97,69.59,-1.7,3.6,82.9,Government
2023,Uttarakhand,Annual,127,57.22,49,94,99.77,-2.9,3.1,87,Aided
2023,Uttarakhand,Annual,127,45.31,51,97,95.04,0.6,4.1,92.9,Private
2023,Uttarakhand,Annual,127,41.82,50,89,91.96,-3.2,3.4,79.1,Aided
2023,Uttarakhand,Annual,127,72.44,36,90,65.26,-2.6,4.1,82.9,Aided
2023,Uttarakhand,Annual,127,64.67,55,88,75.56,-2,3.1,79.7,Aided
2023,Uttarakhand,Annual,127,64.43,30,90,61.27,3.2,3.8,83.6,Private
2023,Uttarakhand,Annual,127,60.63,65,92,65.8,-3,4.2,86,Private
2023,Uttarakhand,Annual,127,54,48,98,72.58,0.4,3.1,97,Private
2023,Uttarakhand,Annual,127,55.31,41,97,97.75,-1.2,4.2,96.9,Private
2023,Uttarakhand,Annual,127,77.46,44,95,59.21,2.1,2.1,76.6,Government
2023,Uttarakhand,Annual,127,84.79,50,95,75.61,1,4.1,75.5,Government
2023,Uttarakhand,Annual,127,84.45,30,90,71.19,-4.7,4.5,89.6,Government
2023,Uttarakhand,Annual,127,86.34,65,94,64.97,-1.4,2.6,83.4,Government
2023,Uttarakhand,Annual,127,46.38,63,88,52.3,-3.2,3.2,82.2,Aided
2023,Uttarakhand,Annual,127,86.4,51,100,51.17,2.3,5,94.4,Private
2023,Uttarakhand,Annual,127,46.5,48,81,99.54,-0.4,4.3,75.4,Private
2023,Uttarakhand,Annual,127,51.12,70,94,58.2,-0.6,2.2,83.1,Aided
2023,Uttarakhand,Annual,127,59.17,66,86,50.73,-4.8,3.2,91.1,Aided
2023,Uttarakhand,Annual,127,42.23,31,100,93.04,-1.7,4.8,96.5,Aided
2023,Uttarakhand,Annual,127,90.16,66,97,85.18,1.7,4.7,94.8,Private
2023,Uttarakhand,Annual,127,51.7,33,82,74.61,2.6,3.5,93.1,Government
2023,Uttarakhand,Annual,127,59.45,36,98,59.1,3.5,2.2,91.6,Government
2023,Uttarakhand,Annual,127,91.37,44,97,53.92,0.5,2.1,84.1,Government
2023,Uttarakhand,Annual,127,44.54,69,83,57.53,1.4,3.5,78.2,Private
2023,Uttarakhand,Annual,127,69.61,66,86,62.57,4.4,3.2,90.6,Government
2023,Uttarakhand,Annual,127,56.74,61,82,57.75,0.8,2.7,82.4,Aided
2023,Uttarakhand,Annual,127,65.08,55,88,50.21,-0.7,3.6,82.7,Government
2023,Uttarakhand,Annual,127,40.04,63,97,86.82,0.3,2.6,78,Aided
2023,Uttarakhand,Annual,127,88.76,50,83,59.05,3.4,2.7,90.2,Government
2023,Uttarakhand,Annual,127,77.65,65,95,98.14,-4.2,4.2,76.9,Government
2023,Uttarakhand,Annual,127,88.23,45,81,70.59,-1.4,2.3,80,Government
2023,Uttarakhand,Annual,127,72.78,33,83,55.92,-3.1,3.8,85.1,Private
2023,Uttarakhand,Annual,127,50.62,51,99,78.41,3.8,2.1,82.6,Private
2023,Uttarakhand,Annual,127,63.67,32,85,70.41,4.6,4.6,75.8,Private
2023,Uttarakhand,Annual,127,68.46,30,81,54.82,-3.9,3.6,80.9,Private
2023,Uttarakhand,Annual,127,73.68,50,90,52.65,2.9,3.3,93.1,Aided
2023,Uttarakhand,Annual,127,51.94,51,80,95.04,-0.6,4.4,88.4,Private
2023,Uttarakhand,Annual,127,90.93,54,90,62.15,-0.7,4.7,80.5,Private
2023,Uttarakhand,Annual,127,78.33,54,93,93.89,0.2,2.2,84.1,Government
2023,Uttarakhand,Annual,127,75.29,40,87,88.55,3.2,3.6,87.8,Private
2023,Uttarakhand,Annual,127,84.54,39,90,66.21,-4,5,88,Government
2023,Uttarakhand,Annual,127,49.4,54,80,50.52,-2.9,3.4,91.9,Private
2023,Uttarakhand,Annual,127,48.22,47,81,57.33,2.7,5,98.2,Private
2023,Uttarakhand,Annual,127,63.25,69,100,74.6,3.2,2.9,87.3,Government
2023,Uttarakhand,Annual,127,75.99,40,81,74.46,4.4,4.9,89,Government
2023,Uttarakhand,Annual,127,70.89,43,99,99,-2.7,3.4,98.2,Government
2023,Uttarakhand,Annual,127,43.78,49,80,57.39,1.3,3,97.3,Aided
2023,Uttarakhand,Annual,127,54.37,67,86,90.58,-3,2.1,98.5,Private
2023,Uttarakhand,Annual,127,76.19,47,99,56.18,3.3,4.9,75.4,Aided
2023,Uttarakhand,Annual,127,92.62,61,99,75.36,-0.2,4.7,81.9,Aided
2023,Uttarakhand,Annual,127,84.95,40,99,78.24,1.8,4.8,93.8,Government
2023,Uttarakhand,Annual,127,44.99,49,89,57.19,0.6,3.2,85.5,Government
2023,Uttarakhand,Annual,127,52.76,70,90,78.28,-1.6,2.3,85.6,Aided
2023,Uttarakhand,Annual,127,93.25,42,89,61.7,0,2.3,99.1,Private
2023,Uttarakhand,Annual,127,94.9,34,86,63.88,3.7,3.2,97.2,Private
2023,Uttarakhand,Annual,127,78.91,50,100,86.82,0.5,3.4,78.7,Government
2023,Uttarakhand,Annual,127,93.89,65,81,85.71,-3.2,3,75.4,Aided
2023,Uttarakhand,Annual,127,54.08,60,83,73.99,-0.9,2.4,81.9,Private
2023,Uttarakhand,Annual,127,67.07,63,87,64.44,-0.7,3.1,79,Private
2023,Uttarakhand,Annual,127,55.92,70,90,79.12,-1.7,3.4,99,Aided
2023,Uttarakhand,Annual,127,50.46,59,81,65.06,3.6,4.1,78.8,Private
2023,Uttarakhand,Annual,127,40.08,58,86,66.95,0.3,4.4,81.9,Government
2023,Uttarakhand,Annual,127,83.19,43,80,71.2,-0.9,2.5,89.8,Government
2023,Uttarakhand,Annual,127,65.9,64,99,83.56,-3.7,2.7,91,Aided
2023,Uttarakhand,Annual,127,65.75,52,100,62.49,0.5,2.1,83.3,Private
2023,Uttarakhand,Annual,127,55.89,40,93,68.09,-4.2,2.4,81.7,Government
2023,Uttarakhand,Annual,127,77.87,44,94,67.08,-4.6,4.1,92.5,Aided
2023,Uttarakhand,Annual,127,81.88,46,99,61.88,-0.7,2.2,86.2,Aided
2023,Uttarakhand,Annual,127,65.27,33,85,61.62,1.8,4.3,93.8,Private
2023,Uttarakhand,Annual,127,43.63,62,97,84.55,2.5,4.4,92.5,Private
2023,Uttarakhand,Annual,127,74.1,57,87,95.81,-0.6,2.1,94.2,Private
2023,Uttarakhand,Annual,127,72.43,48,97,97.84,-1.3,3.2,80.1,Government
2023,Uttarakhand,Annual,127,43.97,67,93,52.12,0.9,4.4,86.8,Government
2023,Uttarakhand,Annual,127,43.96,33,86,93.51,-0.2,4.3,75.6,Private
2023,Uttarakhand,Annual,127,64.96,48,84,67.81,-0.7,3.4,84.7,Private
2023,Uttarakhand,Annual,127,73.8,38,86,70.76,-4.8,2.4,95.8,Private
2023,Uttarakhand,Annual,127,44.85,50,100,75.3,3,2.1,92.7,Aided
2023,Uttarakhand,Annual,127,58.38,61,94,77.92,-3.1,3.3,90.4,Government
2023,Uttarakhand,Annual,127,56.98,51,82,95.97,1.7,3.5,77.8,Aided
2023,Uttarakhand,Annual,127,71.48,45,83,95.01,0.8,2.8,97.6,Aided
2023,Uttarakhand,Annual,127,40.18,50,82,72.05,-2.9,2.2,76.2,Aided
2023,Uttarakhand,Annual,127,72.45,67,89,85.41,3.3,4.2,96.4,Private
2023,Uttarakhand,Annual,127,52.51,37,89,50.38,-3.4,2.9,99.6,Aided
2023,Uttarakhand,Annual,127,62.03,54,85,66.79,0.3,2.8,88.1,Government
2023,Uttarakhand,Annual,127,78.52,63,90,79.01,3.7,3.2,93.4,Private
2023,Uttarakhand,Annual,127,94.89,33,95,60.77,2.6,5,89.1,Government
2023,Uttarakhand,Annual,127,47.75,51,98,94.35,3.3,4.1,80.2,Aided
2023,Uttarakhand,Annual,127,45.9,65,90,91.06,3.8,3.4,86.9,Private
2023,Uttarakhand,Annual,127,81.76,40,97,57.16,1.3,4.5,90.7,Government
2023,Uttarakhand,Annual,127,57.1,50,86,61.44,1.1,3.5,88.4,Government
2023,Uttarakhand,Annual,127,86.18,35,91,67.68,-2.4,4.6,84.6,Private
2023,West Bengal,Quarterly,128,76.79,47,88,79.85,0.2,3.3,75.5,Private
2023,West Bengal,Quarterly,128,77.1,57,100,59.22,4.7,4.6,90.8,Government
2023,West Bengal,Quarterly,128,68.11,57,85,57.71,1.9,2.2,94.2,Private
2023,West Bengal,Quarterly,128,76.76,31,91,79.71,0.6,2,86.9,Aided
2023,West Bengal,Quarterly,128,90.78,45,84,79.86,1.4,4.6,75,Private
2023,West Bengal,Quarterly,128,69.68,66,80,90.14,-1.1,2.8,87.3,Aided
2023,West Bengal,Quarterly,128,64.76,70,92,52.13,2.2,4.2,84,Private
2023,West Bengal,Quarterly,128,93.55,69,93,74.83,4.1,2.4,77.2,Aided
2023,West Bengal,Quarterly,128,88.74,46,93,58.65,2.6,4.4,91.3,Private
2023,West Bengal,Quarterly,128,64,55,96,92.31,3.5,4.5,95.5,Government
2023,West Bengal,Quarterly,128,74.54,47,96,91.1,4.7,2.2,89.2,Government
2023,West Bengal,Quarterly,128,73.56,60,85,63.34,1.5,4.2,82.2,Private
2023,West Bengal,Quarterly,128,86.9,30,97,63.08,-0.9,3.7,84.6,Government
2023,West Bengal,Quarterly,128,80.99,56,91,95.64,3.5,3.7,83.6,Private
2023,West Bengal,Quarterly,128,46.5,61,95,69.49,-0.2,3.4,96.3,Private
2023,West Bengal,Quarterly,128,73.36,56,87,87.6,-2.5,4.6,91.3,Government
2023,West Bengal,Quarterly,128,48.9,46,82,91.39,4.9,3.4,83.5,Private
2023,West Bengal,Quarterly,128,69.69,53,91,71.48,-2,3.1,97.8,Aided
2023,West Bengal,Quarterly,128,70.97,40,97,58.45,0.1,3.4,75.3,Private
2023,West Bengal,Quarterly,128,73.09,48,84,54.74,2.3,2.4,94.7,Aided
2023,West Bengal,Quarterly,128,51.42,46,94,64.47,3.9,4.6,80.3,Government
2023,West Bengal,Quarterly,128,40.86,63,88,84.62,0.9,2.8,82.2,Government
2023,West Bengal,Quarterly,128,94.68,58,93,64.54,4.9,3.1,93.5,Private
2023,West Bengal,Quarterly,128,82.67,49,82,80.73,1.9,3.7,83,Government
2023,West Bengal,Quarterly,128,76.38,66,91,81.74,-4.1,4.6,91.5,Government
2023,West Bengal,Quarterly,128,80.46,46,88,94.48,2.4,5,75.2,Private
2023,West Bengal,Quarterly,128,87.34,39,82,85.06,4.3,2.8,96.3,Government
2023,West Bengal,Quarterly,128,40.41,70,92,58.14,-0.1,4.6,87,Government
2023,West Bengal,Half Yearly,128,74.99,48,94,95.63,3.2,2.5,77.2,Government
2023,West Bengal,Half Yearly,128,63.68,60,84,73.55,3,2.6,97.1,Aided
2023,West Bengal,Half Yearly,128,63.29,55,96,71.88,-3,4.4,91.9,Private
2023,West Bengal,Half Yearly,128,80.78,44,97,99.29,2.2,4.9,79.2,Government
2023,West Bengal,Half Yearly,128,48.98,37,97,88.44,-2.8,2.1,97.7,Aided
2023,West Bengal,Half Yearly,128,87.97,68,86,86.76,0.8,3.9,86.9,Government
2023,West Bengal,Half Yearly,128,61.35,30,83,94.36,3.2,3,83.2,Aided
2023,West Bengal,Half Yearly,128,85.07,56,92,83.43,-2.2,5,83.2,Private
2023,West Bengal,Half Yearly,128,81.31,69,97,63.45,2.5,4.7,85.8,Aided
2023,West Bengal,Half Yearly,128,40.88,46,91,50.87,4.3,4.6,99.8,Government
2023,West Bengal,Half Yearly,128,79.18,59,86,74.84,-0.7,4.5,90.7,Private
2023,West Bengal,Half Yearly,128,72.87,52,82,58.93,-4.2,5,94.5,Aided
2023,West Bengal,Half Yearly,128,68.65,44,87,76.32,-1.2,5,82.8,Government
2023,West Bengal,Half Yearly,128,73.83,60,88,53.21,-4.6,4.5,99.5,Government
2023,West Bengal,Half Yearly,128,92.06,46,92,58.93,-4.8,3.9,79.6,Private
2023,West Bengal,Half Yearly,128,58.67,64,92,99.34,4.7,5,85.8,Private
2023,West Bengal,Half Yearly,128,89.17,34,96,85.4,-1.3,4.2,91.1,Private
2023,West Bengal,Half Yearly,128,44.13,60,91,96.97,2.3,4.6,82.5,Private
2023,West Bengal,Half Yearly,128,92.24,53,86,51.7,2.1,3.7,90.5,Government
2023,West Bengal,Half Yearly,128,44.06,33,89,67.81,3.9,4.9,76.7,Government
2023,West Bengal,Half Yearly,128,57.22,39,81,68.94,0.8,2.7,96.1,Private
2023,West Bengal,Half Yearly,128,63.43,50,99,58.96,1.6,3.3,88.5,Private
2023,West Bengal,Half Yearly,128,60.65,69,81,56.89,-4.7,3.5,97.9,Aided
2023,West Bengal,Half Yearly,128,40.87,33,81,89.1,-3,4.9,86.2,Aided
2023,West Bengal,Half Yearly,128,55.24,35,88,54.43,-2.7,4.2,82.5,Government
2023,West Bengal,Annual,128,64.64,38,82,77.2,-1.1,3.2,82.8,Government
2023,West Bengal,Annual,128,88.9,31,85,96.34,-3.6,3.7,86,Private
2023,West Bengal,Annual,128,52.25,69,92,73.07,-2.5,4.4,92.2,Private
2023,West Bengal,Annual,128,74.14,45,85,93.85,-4.5,3.7,75.6,Aided
2023,West Bengal,Annual,128,44.1,37,89,66.52,-0.5,2.5,81.7,Government
2023,West Bengal,Annual,128,44.87,31,85,99.26,-4.9,2.3,99,Private
2023,West Bengal,Annual,128,89.65,64,86,91.41,3.6,2.5,94,Private
2023,West Bengal,Annual,128,63.84,67,87,90.65,-1.3,4.7,76.4,Aided
2023,West Bengal,Annual,128,84.2,62,94,92.93,-2.6,3.7,82.4,Government
2023,West Bengal,Annual,128,61.64,46,94,76.8,-0.1,2,89.3,Private
2023,West Bengal,Annual,128,65.79,65,82,71.82,-1.5,4.5,87.5,Aided
2023,West Bengal,Annual,128,59.31,41,88,55.5,3.7,4,95.2,Aided
2023,West Bengal,Annual,128,45.02,40,84,87.23,0.6,2.5,90.6,Government
2023,West Bengal,Annual,128,65.62,34,84,92.79,-2.1,3.3,91.8,Government
2023,West Bengal,Annual,128,45.84,68,94,50.56,4.5,4.5,96.8,Private
2023,West Bengal,Annual,128,81.51,59,93,60.98,-2.2,3.4,83.1,Private
2023,West Bengal,Annual,128,57.53,56,80,50.76,-1.7,2.3,92.8,Private
2023,West Bengal,Annual,128,46.55,40,92,68.13,-3.2,3.7,89.4,Government
2023,West Bengal,Annual,128,53.56,50,82,87.9,-1.2,2.7,75.8,Aided
2023,West Bengal,Annual,128,62.85,35,97,86.55,-1.6,3.7,76.7,Government
2023,West Bengal,Annual,128,65.37,66,82,56.17,-1.9,4.6,84.5,Government
2023,West Bengal,Annual,128,70.37,33,94,94.89,-4.1,3.1,84.2,Private
2023,Delhi,Quarterly,129,44.37,63,87,80.61,-0.8,4.1,90.2,Government
2023,Delhi,Quarterly,129,45.43,59,83,82.89,4.9,3.3,77.9,Private
2023,Delhi,Quarterly,129,45.02,50,90,88.53,2.3,3.6,92.8,Aided
2023,Delhi,Quarterly,129,63.43,67,92,73.09,1.4,4.7,82.4,Aided
2023,Delhi,Quarterly,129,94.04,33,95,87.8,-0.1,4,92.9,Aided
2023,Delhi,Quarterly,129,94.1,31,98,61.77,4.1,3.8,84.6,Aided
2023,Delhi,Quarterly,129,81.46,66,81,76.28,0.6,2.7,76.3,Government
2023,Delhi,Quarterly,129,48.35,45,88,92.31,0.6,2.1,82.6,Aided
2023,Delhi,Quarterly,129,49.93,65,84,76.64,0,2.1,84.4,Government
2023,Delhi,Quarterly,129,48.42,36,99,92.37,-2.1,2.2,78.3,Government
2023,Delhi,Quarterly,129,77.13,64,85,76.93,-1.9,2.1,99.6,Private
2023,Delhi,Quarterly,129,89.79,64,100,97.79,-4.4,2.5,79,Private
2023,Delhi,Quarterly,129,71.86,45,82,62.91,-1.2,3.5,97.6,Aided
2023,Delhi,Quarterly,129,45.42,53,87,57.3,1.7,2.7,86.2,Private
2023,Delhi,Quarterly,129,84.65,30,92,81.04,-3.4,3.3,84.2,Private
2023,Delhi,Quarterly,129,77.64,53,93,71.95,-4.3,2.6,97.1,Private
2023,Delhi,Quarterly,129,88.95,51,86,74.7,0,5,77.6,Aided
2023,Delhi,Quarterly,129,77,58,85,56.92,0.4,2.7,77.9,Government
2023,Delhi,Quarterly,129,45.82,57,100,68.64,-3.2,2.6,98.3,Private
2023,Delhi,Quarterly,129,61.78,36,92,74.4,-2.1,3.1,90.2,Private
2023,Delhi,Quarterly,129,59.65,58,92,84.67,4.6,3.4,87.7,Government
2023,Delhi,Quarterly,129,43.33,34,96,59.49,2.8,4.9,98.3,Aided
2023,Delhi,Quarterly,129,92.18,42,88,61.74,3.5,4,96.7,Private
2023,Delhi,Quarterly,129,82.99,30,91,50.71,0.5,4.9,85.5,Government
2023,Delhi,Quarterly,129,51.22,59,86,95.04,-1.2,2.7,99.9,Government
2023,Delhi,Quarterly,129,44.62,64,81,73.54,-2.5,2.3,76.9,Government
2023,Delhi,Quarterly,129,87.07,43,88,75.26,1.8,2.7,96.7,Government
2023,Delhi,Quarterly,129,69.54,35,81,67.06,3.9,3.5,81,Private
2023,Delhi,Quarterly,129,80.8,69,81,62.76,-1.2,2.3,99.7,Aided
2023,Delhi,Quarterly,129,46.86,32,82,62.58,1.1,3.3,87.3,Government
2023,Delhi,Quarterly,129,42.74,37,89,95.04,1.6,3.5,80,Aided
2023,Delhi,Quarterly,129,53.57,65,87,82.88,1.9,4.2,88.7,Aided
2023,Delhi,Quarterly,129,59.4,34,98,74.96,-2.5,3.3,80.3,Private
2023,Delhi,Quarterly,129,90.97,68,89,95.22,3.3,2.5,76.6,Aided
2023,Delhi,Quarterly,129,75.53,37,99,83.97,-2.6,2.6,77.6,Government
2023,Delhi,Quarterly,129,88.27,34,83,72.66,4.3,4.6,90.4,Government
2023,Delhi,Quarterly,129,40.03,70,99,55.63,-4.5,3.6,89.6,Government
2023,Delhi,Quarterly,129,51.53,40,80,69.4,-4.3,3.1,97.3,Government
2023,Delhi,Quarterly,129,40.91,67,87,75.99,3.3,3.6,96.7,Government
2023,Delhi,Quarterly,129,72.07,69,93,79.77,2.1,3.4,82.8,Government
2023,Delhi,Quarterly,129,58.31,31,89,91.94,-1.3,2.5,97.9,Government
2023,Delhi,Quarterly,129,92.39,42,98,99.05,-3.5,2.7,76.8,Aided
2023,Delhi,Quarterly,129,77.49,33,87,95.12,-1.4,3.7,95.4,Private
2023,Delhi,Quarterly,129,58.21,42,98,63.71,-3,4.8,85.2,Private
2023,Delhi,Quarterly,129,94.55,48,80,89.64,-3.3,3.5,99.9,Aided
2023,Delhi,Quarterly,129,66.91,36,98,77,-4.3,2.3,91.2,Private
2023,Delhi,Quarterly,129,50.21,64,80,94.98,1.3,2.3,79.1,Aided
2023,Delhi,Quarterly,129,64.79,46,80,87.47,0.8,2,80.9,Aided
2023,Delhi,Quarterly,129,82.08,32,91,74.26,-3.8,2.6,83.7,Private
2023,Delhi,Quarterly,129,89.26,44,85,73.57,4.3,3.2,82.4,Government
2023,Delhi,Quarterly,129,44.41,49,86,52.17,2.5,4.2,86.6,Aided
2023,Delhi,Quarterly,129,67.3,36,83,73.35,-3.3,3.1,87.4,Government
2023,Delhi,Quarterly,129,91.07,32,94,91.33,2.5,3.4,85,Government
2023,Delhi,Quarterly,129,45.68,30,96,57.94,-1.3,2.3,98.5,Government
2023,Delhi,Quarterly,129,90.8,31,95,68.42,1.9,4.3,83.6,Private
2023,Delhi,Quarterly,129,40.24,46,95,54.38,1.4,2.5,85.5,Aided
2023,Delhi,Quarterly,129,88.19,31,87,80.44,4.1,3.8,84.3,Government
2023,Delhi,Quarterly,129,50.88,36,95,80.66,-1.9,3.4,90.4,Private
2023,Delhi,Quarterly,129,51.11,63,92,98.28,-0.5,3.2,91.3,Government
2023,Delhi,Quarterly,129,47.21,37,89,73.17,3.8,3.3,81.4,Aided
2023,Delhi,Quarterly,129,86.3,64,94,76.36,3.8,3.4,75.4,Aided
2023,Delhi,Quarterly,129,41.62,40,83,91.74,-1.7,3.3,78.5,Private
2023,Delhi,Quarterly,129,84.34,31,96,62.08,4.7,3.6,89.9,Private
2023,Delhi,Quarterly,129,87.96,69,100,62.17,4.7,2.5,77.1,Aided
2023,Delhi,Quarterly,129,88.91,62,91,75.93,3.5,4.5,92.2,Private
2023,Delhi,Quarterly,129,62.61,51,93,73.72,-0.6,3.9,75.7,Private
2023,Delhi,Quarterly,129,60.64,41,100,90.85,3.3,3.7,96.6,Government
2023,Delhi,Quarterly,129,43.08,35,92,91.73,-1.6,3.7,96.7,Aided
2023,Delhi,Quarterly,129,54.34,53,90,75.04,0.5,3,91,Government
2023,Delhi,Quarterly,129,64,31,88,59.43,1.8,4.3,77.9,Private
2023,Delhi,Quarterly,129,69.51,64,88,90.95,-2.8,2.2,85.8,Government
2023,Delhi,Quarterly,129,52.46,68,81,81.41,0.5,2.4,85.3,Government
2023,Delhi,Quarterly,129,71.38,56,86,73.27,-3.7,3,99.7,Private
2023,Delhi,Quarterly,129,72.47,31,86,76.28,2.6,4.1,75.2,Government
2023,Delhi,Quarterly,129,75.09,70,87,55.8,1.1,4.6,77.3,Private
2023,Delhi,Quarterly,129,58.06,33,85,91.85,0.6,2.4,78.2,Aided
2023,Delhi,Quarterly,129,79.78,30,99,68.45,-2.9,2.8,86,Private
2023,Delhi,Quarterly,129,84.99,68,89,61.68,0.7,4.2,90.2,Government
2023,Delhi,Quarterly,129,72.12,60,82,64.15,-3.4,3,96.8,Private
2023,Delhi,Quarterly,129,75.48,53,84,68.46,3.5,2.3,96,Aided
2023,Delhi,Quarterly,129,90.04,36,81,93.38,4.5,3.4,91.1,Private
2023,Delhi,Quarterly,129,47.97,54,86,87.55,4,3.7,92.6,Government
2023,Delhi,Quarterly,129,41.07,64,86,87.84,3,2.4,79.1,Aided
2023,Delhi,Quarterly,129,90.47,70,92,96.65,-2.7,2.3,98,Private
2023,Delhi,Quarterly,129,78.34,67,97,89.84,1.5,2.4,94.3,Government
2023,Delhi,Quarterly,129,90.17,59,93,85.81,-0.6,2.5,82.4,Government
